1,4.0,[ 4.29003671 14.34325474],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,7, 16
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
1,526.0,[ 6.47646843 14.03621375],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,6, 16
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
1,582.0,[ 4.23518807 14.83463538],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
2,158.0;278.0,[ 6.74605799 13.0421011 ];[ 3.44355743 13.66587039],16;15,7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,16;1, 16
1,310.0,[10.03567632  1.95688725],2,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
3,152.0;258.0;570.0,[ 7.26174022 13.9438222 ];[ 5.99957724 16.36376235];[ 8.67298697 12.66057846],16;21;17,8.5;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,10;1;1, 16
3,196.0;396.0;502.0,[ 5.99953196 13.95638224];[ 5.72327508 11.55723955];[ 9.15470877 12.68513276],16;11;17,6.5;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,19;1;2, 16
3,536.0;566.0;570.0,[ 8.5 12.5];[ 6.48439498 11.80132055];[ 7.1609041  13.32573564],17;11;16,6.5;7.5;8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1;2, 
2,336.0;396.0,[ 5.54153883 13.46504758];[ 6.33613846 11.09561326],16;11,7.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,12;1, 16
2,40.0;74.0,[ 6.3132698  13.64688873];[6.45308206 9.94217924],16;11,7.0;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,8;2, 16
4,6.0;74.0;112.0;276.0,[ 5.80224918 13.41143266];[ 6.32931096 11.00766228];[ 8.92952438 14.26716382];[ 3.68502838 14.15364104],16;11;17;15,9.5;7.5;6.5;8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,22;4;2;2, 16;11
2,210.0;288.0,[ 6.27984735 14.70344377];[ 3.58643104 13.97895359],16;15,8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,14;1, 16
3,152.0;156.0;200.0,[ 8.13802874 13.99201716];[ 4.8252274  13.48180606];[ 3.81508066 13.73663953],17;16;15,6.5;6.5;8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;11;1, 16
2,142.0;278.0,[ 4.72693115 14.37438379];[ 3.46685926 13.67603901],16;15,9.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,15;1, 16
2,210.0;500.0,[ 7.0653058  14.67568839];[ 3.03269622 14.12489661],16;15,8.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,16;3, 16
1,254.0,[ 4.73709943 12.74000341],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,6, 16
2,370.0;376.0,[ 6.12124307 13.80050878];[ 6.19945298 11.72670988],16;11,8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,3;1, 
3,570.0;584.0;594.0,[ 8.63739055 14.18405267];[ 3.80937108 13.98212797];[ 4.08154917 12.7838905 ],17;15;16,7.0;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1;1, 
2,244.0;282.0,[ 6.53118325 14.38308435];[ 9.05761767 12.93045412],16;17,8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,9;1, 16
2,230.0;590.0,[ 5.99564119 13.99980932];[ 3.92630217 15.36828289],16;15,6.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,6;1, 16
2,36.0;112.0,[ 5.83966847 14.02547741];[ 8.16975138 14.19920239],16;17,6.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,23;3, 16;17
1,74.0,[ 6.11553452 12.16772271],16,7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,12, 16
1,506.0,[ 6.99849645 14.17050022],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
1,276.0,[10.01391866  1.98109075],2,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
3,6.0;70.0;370.0,[ 6.24808731 13.25710176];[ 6.30335129 11.91065103];[ 3.66632739 14.5348283 ],16;11;15,8.5;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,34;2;1, 16
1,2.0,[ 6.25 14.  ],16,7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,18, 16
2,36.0;244.0,[ 5.96602094 14.26614947];[ 3.73167703 14.15786475],16;15,6.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,17;3, 16;15
2,378.0;590.0,[9.51607386 1.97496632];[ 4.23133801 15.68017368],2;16,7.0;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1, 
1,598.0,[ 5.35358476 12.63156282],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
1,276.0,[9.7715422  2.00528495],2,7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
1,310.0,[9.51396593 2.32992153],2,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
2,258.0;296.0,[ 5.51944726 13.99178308];[ 3.94243549 13.90668998],16;15,7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,17;2, 16
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
1,312.0,[ 6.88237101 12.72991552],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,15, 16
3,214.0;254.0;570.0,[ 6.51100987 13.95785996];[ 3.93815048 14.17761905];[ 8.15263276 12.59136557],16;15;17,7.5;6.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,16;1;1, 16
2,176.0;336.0,[ 4.9748587  14.00537129];[ 3.92054908 16.18260869],16;20,9.0;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,20;1, 16
2,530.0;574.0,[ 5.99640293 13.50146482];[ 3.73733437 14.06315784],16;15,7.5;8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,6;1, 16
1,574.0,[ 6.0564434  15.56437419],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
3,254.0;346.0;550.0,[ 6.7834865  15.01450113];[ 3.95253363 14.17812272];[ 7.74112252 10.94641495],16;15;11,8.0;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,11;2;1, 16
3,146.0;192.0;574.0,[ 9.0255061  13.52983337];[ 6.04884544 14.04884545];[ 3.65951146 14.03057919],17;16;15,6.5;9.0;8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;20;1, 16
3,336.0;380.0;594.0,[ 5.37771895 13.34727634];[ 6.16003573 11.73974336];[ 3.98810088 12.85644196],16;11;15,7.5;8.5;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,13;1;1, 16
2,250.0;482.0,[ 6.19675116 14.0348098 ];[ 6.15545978 11.33978638],16;11,6.5;9.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,10;1, 16
3,6.0;74.0;370.0,[ 6.01057425 13.87501227];[ 6.38452841 10.58369845];[ 3.66638146 14.53484671],16;11;15,9.5;7.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,38;1;2, 16
2,122.0;584.0,[ 6.03886887 14.05075842];[ 3.95864956 12.6917918 ],16;15,7.5;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,8;1, 16
2,124.0;162.0,[ 6.4929686  14.04494046];[ 9.56988382 14.02354305],16;17,8.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,18;1, 16
1,584.0,[ 6.08025293 12.42459732],16,7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
1,594.0,[ 3.62044194 12.67466471],15,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
3,2.0;70.0;574.0,[ 6.72978213 13.75540657];[ 6.33600287 11.72076763];[ 3.99720554 13.94770936],16;11;15,6.5;6.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,43;3;2, 16
1,124.0,[ 6.73501076 14.70965022],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,19, 16
4,74.0;112.0;130.0;234.0,[ 6.0991842  11.68572625];[ 8.86773612 14.26056239];[ 4.99539391 13.10493744];[ 3.5745084  14.14445951],11;17;16;15,6.5;6.5;6.5;8.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1;19;3, 16;15
0,,,,,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,, 
2,336.0;538.0,[ 6.24148036 13.87920413];[ 6.05718622 16.11403187],16;21,7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,11;1, 16
1,218.0,[ 5.97759528 14.28184642],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,16, 16
2,144.0;584.0,[ 6.00846377 10.16447956];[ 4.3232272  13.82825029],11;16,6.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;1, 
3,74.0;90.0;244.0,[ 7.00280124 11.80790435];[ 6.63281743 12.57733675];[ 3.62758866 14.14837547],11;16;15,7.0;8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,2;25;2, 16
3,370.0;396.0;582.0,[ 5.99975482 13.99999726];[ 6.17483653 11.78761651];[ 3.76451924 14.41705791],16;11;15,8.5;9.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,12;1;2, 16
1,554.0,[ 7.29834097 14.12836781],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
1,584.0,[ 3.67646536 13.3485296 ],15,8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,2, 
1,360.0,[ 6.18389495 14.00792669],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,15, 16
1,158.0,[ 6.7461009 13.0421029],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,22, 16
3,472.0;536.0;582.0,[ 6.00002677 13.53238482];[ 8.95260743 12.95277645];[ 3.7992824  15.41245901],16;17;15,7.5;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,3;1;1, 
1,554.0,[ 7.29834097 14.12836781],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
1,310.0,[10.06963363  1.9085192 ],2,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
2,570.0;582.0,[ 8.48103097 13.59858763];[ 3.9487357  14.94157731],17;15,7.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;2, 
3,152.0;276.0;550.0,[ 6.698232   13.92840093];[ 3.50808227 13.13933555];[ 8.07029918 13.76241603],16;15;17,8.0;6.5;7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,20;1;1, 16
3,536.0;574.0;600.0,[ 8.38124887 12.38126159];[ 3.88269685 13.52842833];[ 4.54984724 15.16901096],17;15;16,6.5;8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;2;1, 
1,370.0,[ 6.41593594 13.65952762],16,7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,7, 16
2,124.0;514.0,[ 5.72300096 13.97359319];[ 6.00188375 17.37899766],16;21,8.0;8.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,24;1, 16
1,124.0,[ 6.17980216 14.0163912 ],16,9.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,18, 16
2,124.0;600.0,[ 7.33219567 14.12143252];[ 3.89029631 13.90101231],16;15,6.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,23;1, 16
3,362.0;506.0;540.0,[ 6.5914468  12.55811497];[ 3.84349252 13.98879857];[ 5.96669277 16.41366269],16;15;21,7.0;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,9;3;1, 16
1,536.0,[ 8.36872552 12.33850134],17,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1, 
