2,196.0;298.0,[5.94025473 9.93750305];[ 5.92383715 12.10154459],11;16,6.5;7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,1;10, 16
1,312.0,[ 5.52611073 13.32111707],16,9.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,6, 16
2,404.0;534.0,[ 7.04457906 14.66159573];[ 3.6849903  13.99006224],16;15,7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,11;1, 16
2,142.0;214.0,[ 5.29149133 14.214381  ];[ 9.11139147 13.99955219],16;17,8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,10;2, 16
1,332.0,[ 5.99982508 14.0000002 ],16,7.0,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,9, 16
2,112.0;176.0,[ 5.67470854 13.78623183];[ 3.98570827 14.11340036],16;15,8.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,9;1, 16
1,36.0,[ 5.83966847 14.02547741],16,6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,16, 16
3,50.0;54.0;116.0,[ 5.99874686 14.05995081];[ 3.99897159 14.02996938];[ 6.05778544 16.07772845],16;15;21,6.5;7.0;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,14;1;1, 16
1,438.0,[ 6.01500573 14.18046281],16,7.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,7, 16
2,210.0;332.0,[ 6.00476444 14.08223941];[ 9.60819021 13.02451806],16;17,8.5;6.5,12,m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4;m4,2.0;12.5;60.5;148.5;196.5;263.5;282.0;421.0;478.0;503.0;504.5;565.0,7;1, 16
