0,-0.0133201,7.34982,4.1,8.1
0,0.0278266,7.33014,4.1,8.3
0,0.101123,7.30635,4.1,8.5
0,0.216412,7.28008,4.1,8.7
0,0.381617,7.25322,4.1,8.9
0,0.600104,7.22679,4.1,9.1
0,0.86788,7.19947,4.1,9.3
0,1.1713,7.16672,4.1,9.5
0,1.48613,7.12079,4.1,9.7
0,1.77886,7.05193,4.1,9.9
0,2.01074,6.94978,4.1,10.1
0,2.14464,6.80397,4.1,10.3
0,2.1537,6.60322,4.1,10.5
0,2.03028,6.33387,4.1,10.7
0,1.79271,5.98025,4.1,10.9
0,1.48746,5.52955,4.1,11.1
0,1.18464,4.98157,4.1,11.3
0,0.966474,4.36019,4.1,11.5
0,0.910031,3.71951,4.1,11.7
0,1.06757,3.13824,4.1,11.9
0,-0.032863,7.3099,4.3,8.1
23.8773,0.0175487,7.27067,4.3,8.3
24.2406,0.109958,7.22367,4.3,8.5
24.9048,0.257218,7.17251,4.3,8.7
25.957,0.4694,7.12163,4.3,8.9
27.4549,0.750229,7.07415,4.3,9.1
29.3973,1.09333,7.02929,4.3,9.3
31.6959,1.47927,6.98105,4.3,9.5
34.1595,1.87449,6.91889,4.3,9.7
36.0136,2.23332,6.83098,4.3,9.9
36.1544,2.50368,6.70812,4.3,10.1
36.2303,2.6364,6.54623,4.3,10.3
36.0329,2.59693,6.34525,4.3,10.5
34.7339,2.37707,6.10478,4.3,10.7
32.3441,2.00373,5.81952,4.3,10.9
29.0611,1.54128,5.47885,4.3,11.1
25.2779,1.08525,5.07318,4.3,11.3
21.5589,0.746747,4.60539,4.3,11.5
18.5711,0.629475,4.10106,4.3,11.7
16.9629,0.803916,3.6104,4.3,11.9
0,-0.0601065,7.23989,4.5,8.1
23.549,0.00055902,7.16687,4.5,8.3
23.8239,0.115179,7.08008,4.5,8.5
24.4075,0.300414,6.98673,4.5,8.7
25.4016,0.569155,6.89588,4.5,8.9
26.876,0.925822,6.81442,4.5,9.1
28.8313,1.36147,6.74272,4.5,9.3
31.1655,1.84993,6.6722,4.5,9.5
33.6576,2.34662,6.58703,4.5,9.7
35.2026,2.79124,6.47021,4.5,9.9
35.258,3.11545,6.31162,4.5,10.1
35.2429,3.25504,6.11344,4.5,10.3
34.7981,3.16521,5.88911,4.5,10.5
33.2365,2.83569,5.6552,4.5,10.7
30.6252,2.3019,5.42016,4.5,10.9
27.2113,1.64788,5.17711,4.5,11.1
23.412,0.998143,4.90616,4.5,11.3
19.7799,0.497644,4.58658,4.5,11.5
16.9371,0.282472,4.21277,4.5,11.7
15.4687,0.44696,3.80501,4.5,11.9
0,-0.0953527,7.12654,4.7,8.1
23.0801,-0.0240888,6.99971,4.7,8.3
23.1921,0.114792,6.8501,4.7,8.5
23.6055,0.342423,6.691,4.7,8.7
24.4433,0.675061,6.53903,4.7,8.9
25.7952,1.11807,6.4075,4.7,9.1
27.6712,1.65968,6.29903,4.7,9.3
29.9602,2.26615,6.20145,4.7,9.5
32.4128,2.88031,6.09058,4.7,9.7
33.9627,3.42509,5.9404,4.7,9.9
33.9098,3.81333,5.73666,4.7,10.1
33.764,3.96325,5.48677,4.7,10.3
33.0648,3.81757,5.21911,4.7,10.5
31.2366,3.36259,4.97021,4.7,10.7
28.4069,2.64205,4.76529,4.7,10.9
24.8697,1.76092,4.60269,4.7,11.1
21.0551,0.875371,4.45193,4.7,11.3
17.4876,0.168195,4.26765,4.7,11.5
14.7299,-0.187242,4.01292,4.7,11.7
13.3001,-0.0675869,3.67964,4.7,11.9
0,-0.137165,6.95755,4.9,8.1
22.4239,-0.0556037,6.75203,4.9,8.3
22.2877,0.108239,6.51147,4.9,8.5
22.4349,0.380382,6.25837,4.9,8.7
23.0195,0.780763,6.02075,4.9,8.9
24.1621,1.31578,5.82171,4.9,9.1
25.8905,1.97059,5.6678,4.9,9.3
